Year,Field,Subject,World Rank,Institution,Total Score,Q1,CNCI,IC,TOP,AWARD
2021,Social Sciences,Management,51-75,The University of Hong Kong,,60.8,80.1,72.2,38.4,
2021,Social Sciences,Management,51-75,The University of Manchester,,61.6,76.9,75.8,24,
2021,Social Sciences,Management,51-75,The University of New South Wales,,61.7,72.7,75.2,34.9,
2021,Social Sciences,Management,51-75,University College London,,54.1,66.8,75,39.2,
2021,Social Sciences,Management,51-75,University of British Columbia,,52.4,75,87.1,40,
2021,Social Sciences,Management,51-75,University of Colorado at Boulder,,41.8,77.8,71.3,52.5,
2021,Social Sciences,Management,51-75,University of Groningen,,64.3,73.5,80.1,26.6,
2021,Social Sciences,Management,51-75,University of North Carolina at Chapel Hill,,45.4,84.5,55.2,61,
2021,Social Sciences,Management,51-75,University of Oxford,,46.7,76.4,81.6,41.6,
2021,Social Sciences,Management,51-75,University of South Carolina - Columbia,,55.6,89.5,66.6,39.2,
2021,Social Sciences,Management,51-75,University of Wisconsin - Madison,,49.4,71.3,62.2,43.1,
2021,Social Sciences,Management,51-75,Vrije Universiteit Amsterdam,,58.4,66.3,78.5,30,
2021,Social Sciences,Management,51-75,Washington University in St. Louis,,38.2,80.4,65.7,62,
2021,Social Sciences,Management,76-100,Dartmouth College,,33.2,93.9,50.7,48.7,
2021,Social Sciences,Management,76-100,Emlyon Business School,,40.8,85.7,92,37.6,
2021,Social Sciences,Management,76-100,Georgia State University,,46.3,82.8,68.5,36.7,
2021,Social Sciences,Management,76-100,Ghent University,,57.9,75.6,84.3,19.6,
2021,Social Sciences,Management,76-100,HEC Paris,,34,77.3,92.4,53.1,
2021,Social Sciences,Management,76-100,McGill University,,43.1,71.3,82.6,48,
2021,Social Sciences,Management,76-100,PSL University,,55.9,74.5,79.4,22.6,
2021,Social Sciences,Management,76-100,Rice University,,38.7,82.1,60.7,46,
2021,Social Sciences,Management,76-100,The George Washington University,,51.5,72.6,60.6,37.6,
2021,Social Sciences,Management,76-100,The University of Melbourne,,53.7,67.8,76.8,34.9,
2021,Social Sciences,Management,76-100,The University of Queensland,,56.5,76.4,76.1,21.2,
2021,Social Sciences,Management,76-100,University of Alberta,,44.6,81.4,87.1,35.8,
2021,Social Sciences,Management,76-100,University of Amsterdam,,45,73.1,80.9,38.4,
2021,Social Sciences,Management,76-100,University of Arizona,,45,82.6,62.5,38.4,
2021,Social Sciences,Management,76-100,University of Bologna,,57,69.6,79.8,26.6,
2021,Social Sciences,Management,76-100,"University of California, Los Angeles",,38.9,70.9,72.3,50.6,
2021,Social Sciences,Management,76-100,University of Central Florida,,55.6,82.8,62.7,26.6,
2021,Social Sciences,Management,76-100,University of Iowa,,45.4,85.8,62.3,36.7,
2021,Social Sciences,Management,76-100,University of Leeds,,60.4,80.1,81.7,13.9,
2021,Social Sciences,Management,76-100,University of Navarra,,38.9,70.4,89.8,48.7,
2021,Social Sciences,Management,76-100,University of Nottingham,,61.3,69.5,78.5,22.6,
2021,Social Sciences,Management,76-100,University of St. Gallen,,44.8,77.1,87.8,39.2,
2021,Social Sciences,Management,76-100,University of Sydney,,54.7,72.5,81.4,25.3,
2021,Social Sciences,Management,76-100,University of Virginia,,45.2,72.5,66.1,44.6,
2021,Social Sciences,Management,76-100,Western University,,43.1,83.2,80.3,40.8,
2021,Social Sciences,Management,101-150,Aston University,,45.6,85.6,81.2,13.9,
2021,Social Sciences,Management,101-150,Auburn University,,44.8,75,48.5,30,
2021,Social Sciences,Management,101-150,Beijing Jiaotong University,,55.4,74.1,70.3,8,
2021,Social Sciences,Management,101-150,Boston College,,31.8,78.1,61.7,46.7,
2021,Social Sciences,Management,101-150,Brigham Young University,,36.8,84.4,51.9,47.4,
2021,Social Sciences,Management,101-150,Cardiff University,,55.4,74.1,69.7,16,
2021,Social Sciences,Management,101-150,Concordia University,,43.1,73.5,79,27.7,
2021,Social Sciences,Management,101-150,Delft University of Technology,,60.7,77.9,78.1,8,
2021,Social Sciences,Management,101-150,Drexel University,,38,74.3,64.9,40.8,
2021,Social Sciences,Management,101-150,Eindhoven University of Technology,,56,67.8,79.9,8,
2021,Social Sciences,Management,101-150,ESSEC Business School,,38.7,71.9,86.7,31,
2021,Social Sciences,Management,101-150,Florida State University,,47.3,81.7,61.8,26.6,
2021,Social Sciences,Management,101-150,Fudan University,,45.8,78.5,73.7,32,
2021,Social Sciences,Management,101-150,Iowa State University,,46,82,57,22.6,
2021,Social Sciences,Management,101-150,London School of Economics and Political Science,,41,80.3,82.4,28.9,
2021,Social Sciences,Management,101-150,Maastricht University,,42.7,73,89.3,28.9,
2021,Social Sciences,Management,101-150,Monash University,,50.4,72,77.9,26.6,
2021,Social Sciences,Management,101-150,NHH - Norwegian School of Economics,,33.5,91.5,83.7,32,
2021,Social Sciences,Management,101-150,Norwegian University of Science and Technology - NTNU,,56.7,69.4,73.1,13.9,
2021,Social Sciences,Management,101-150,Oklahoma State University,,40.8,76.4,58.6,35.8,
2021,Social Sciences,Management,101-150,Paris-Saclay University,,56.8,66.6,85.5,8,
2021,Social Sciences,Management,101-150,Simon Fraser University,,39.6,79.8,92.5,31,
2021,Social Sciences,Management,101-150,Swiss Federal Institute of Technology Lausanne,,42.3,86.9,86.2,24,
2021,Social Sciences,Management,101-150,Technical University of Munich,,49.5,64.7,71.2,27.7,
2021,Social Sciences,Management,101-150,Texas Christian University,,38.5,90.6,68.1,37.6,
2021,Social Sciences,Management,101-150,Tongji University,,57.6,81,76.3,13.9,
2021,Social Sciences,Management,101-150,Universitat Ramon Llull,,40.8,88.4,87.9,21.2,
2021,Social Sciences,Management,101-150,"University at Buffalo, the State University of New York",,45.4,68.2,63.4,25.3,
2021,Social Sciences,Management,101-150,University of Arkansas at Fayetteville,,46.2,73.6,48.1,28.9,
2021,Social Sciences,Management,101-150,University of Bath,,46.3,78,77.7,26.6,
2021,Social Sciences,Management,101-150,"University of California, Irvine",,38.5,66.4,54.5,42.4,
2021,Social Sciences,Management,101-150,University of Chicago,,32.6,65.4,66,44.6,
2021,Social Sciences,Management,101-150,University of Cologne,,35.3,63.6,76.6,41.6,
2021,Social Sciences,Management,101-150,University of Connecticut,,42.5,73.8,62.3,35.8,
2021,Social Sciences,Management,101-150,University of Houston,,47.5,68.3,63.9,30,
2021,Social Sciences,Management,101-150,University of Illinois at Chicago,,40.8,77.1,68.7,30,
2021,Social Sciences,Management,101-150,University of Liverpool,,48.6,75.7,74.2,19.6,
2021,Social Sciences,Management,101-150,University of Notre Dame,,38.7,79.2,61.1,42.4,
2021,Social Sciences,Management,101-150,University of Pittsburgh,,43.5,65.6,68.1,35.8,
2021,Social Sciences,Management,101-150,University of Science and Technology of China,,56.7,78.1,64.4,8,
2021,Social Sciences,Management,101-150,University of South Florida,,44.8,79.4,61.1,22.6,
2021,Social Sciences,Management,101-150,University of Southampton,,55.9,72.3,79.9,19.6,
2021,Social Sciences,Management,101-150,University of Southern Denmark,,44.8,87,87.4,19.6,
2021,Social Sciences,Management,101-150,University of Surrey,,47.9,89.6,77.7,24,
2021,Social Sciences,Management,101-150,University of Technology Sydney,,48.8,76.5,78.3,21.2,
2021,Social Sciences,Management,101-150,University of Tennessee - Knoxville,,49.2,74.4,60.1,28.9,
2021,Social Sciences,Management,101-150,University of Utah,,33.2,77.9,57.1,43.1,
2021,Social Sciences,Management,101-150,University of Zurich,,36.1,77.2,87.9,43.1,
2021,Social Sciences,Management,101-150,Virginia Polytechnic Institute and State University,,54.2,72,61.7,26.6,
2021,Social Sciences,Management,101-150,Zhejiang University,,53.7,71.6,73.6,11.3,
2021,Social Sciences,Management,151-200,Beihang University,,57.8,74.3,59,0,
2021,Social Sciences,Management,151-200,BI Norwegian Business School,,41.6,75.2,84.7,24,
2021,Social Sciences,Management,151-200,Carlos III University of Madrid,,38.2,67.6,72.7,24,
2021,Social Sciences,Management,151-200,Clemson University,,42.7,70.9,55.1,24,
2021,Social Sciences,Management,151-200,Cranfield University,,46.3,76.3,75.5,8,
2021,Social Sciences,Management,151-200,Escuela Superior de Administracion y Direccion de Empresas (ESADE),,38.9,87.3,89.2,21.2,
2021,Social Sciences,Management,151-200,George Mason University,,40.3,76,58,22.6,
2021,Social Sciences,Management,151-200,Korea Advanced Institute of Science and Technology,,40.1,61.2,65.9,25.3,
2021,Social Sciences,Management,151-200,Korea University,,38.5,67.6,69.9,26.6,
2021,Social Sciences,Management,151-200,Loughborough University,,46.9,76.7,78.8,11.3,
2021,Social Sciences,Management,151-200,Lund University,,45.6,72.8,74.7,17.9,
2021,Social Sciences,Management,151-200,Nanjing University,,46.2,73.6,76.6,16,
2021,Social Sciences,Management,151-200,Newcastle University,,46,73.7,75.9,11.3,
2021,Social Sciences,Management,151-200,North Carolina State University - Raleigh,,44.4,69.7,65.4,19.6,
2021,Social Sciences,Management,151-200,Oregon State University,,39.6,76.5,64.6,24,
2021,Social Sciences,Management,151-200,Queensland University of Technology,,50.4,68.9,73.8,13.9,
2021,Social Sciences,Management,151-200,Renmin University of China,,39.6,75,75.5,25.3,
2021,Social Sciences,Management,151-200,RMIT University,,49.9,66.1,78.3,16,
2021,Social Sciences,Management,151-200,Seoul National University,,46,69.8,67.1,17.9,
2021,Social Sciences,Management,151-200,Shanghai University of Finance and Economics,,35.3,72.8,75.3,26.6,
2021,Social Sciences,Management,151-200,South China University of Technology,,46.7,76,60.7,13.9,
2021,Social Sciences,Management,151-200,Syracuse University,,34.3,74.7,63.8,35.8,
2021,Social Sciences,Management,151-200,Technical University of Denmark,,45.6,77,77,8,
2021,Social Sciences,Management,151-200,Tel Aviv University,,39.4,72.9,73.4,27.7,
2021,Social Sciences,Management,151-200,The University of Auckland,,44.4,72.9,82.9,13.9,
2021,Social Sciences,Management,151-200,The University of Calgary,,42.5,80.5,83.6,17.9,
2021,Social Sciences,Management,151-200,The University of Edinburgh,,46,70.2,73.4,19.6,
2021,Social Sciences,Management,151-200,The University of Western Australia,,35.8,84.5,86.2,17.9,
2021,Social Sciences,Management,151-200,Tianjin University,,53.7,75.2,58.1,8,
2021,Social Sciences,Management,151-200,University College Dublin,,38,80.5,90.5,16,
2021,Social Sciences,Management,151-200,University of Cincinnati,,35.3,81.3,58.4,28.9,
2021,Social Sciences,Management,151-200,University of Delaware,,34,84.1,70.6,22.6,
2021,Social Sciences,Management,151-200,University of Electronic Science and Technology of China,,53.4,88.4,75.3,0,
2021,Social Sciences,Management,151-200,University of Granada,,46.2,91.8,67.5,8,
2021,Social Sciences,Management,151-200,University of Kentucky,,34,83.8,72,26.6,
2021,Social Sciences,Management,151-200,University of Lausanne,,28.2,86.8,82.2,28.9,
2021,Social Sciences,Management,151-200,University of Lisbon,,56.4,66.1,72.7,0,
2021,Social Sciences,Management,151-200,University of Massachusetts Amherst,,42.5,69.1,63.6,24,
2021,Social Sciences,Management,151-200,University of Miami,,29.7,75.9,68.5,34.9,
2021,Social Sciences,Management,151-200,University of Munich,,31.8,72.1,77.9,34.9,
2021,Social Sciences,Management,151-200,University of Nebraska - Lincoln,,33.7,85.5,62.7,25.3,
2021,Social Sciences,Management,151-200,University of Sussex,,43.9,97.1,83.5,0,
2021,Social Sciences,Management,151-200,University of Vienna,,41,66.9,78.4,21.2,
2021,Social Sciences,Management,151-200,University of Waterloo,,46.7,64.8,83.6,17.9,
2021,Social Sciences,Management,151-200,WU Vienna University of Economics and Business,,36.8,73,85.8,26.6,
2021,Social Sciences,Management,151-200,Wuhan University,,47.3,85.1,62.4,8,
2021,Social Sciences,Management,151-200,Xiamen University,,38.5,79.5,71.5,21.2,
2021,Social Sciences,Management,151-200,Xi'an Jiaotong University,,53.2,74.2,58.9,8,
2021,Social Sciences,Management,151-200,Yale University,,29.4,73.5,65.7,43.1,
2021,Social Sciences,Management,151-200,York University,,38.9,67.1,84.4,31,
2021,Social Sciences,Management,201-300,Aalborg University,,38.7,71.2,79.7,8,
2021,Social Sciences,Management,201-300,Aarhus University,,39.9,64.8,75.8,17.9,
2021,Social Sciences,Management,201-300,Brunel University,,36.5,76.9,73.8,11.3,
2021,Social Sciences,Management,201-300,Catholic University of Portugal,,28.5,67.5,84.6,32,
2021,Social Sciences,Management,201-300,Central South University,,41.6,91.2,60.6,0,
2021,Social Sciences,Management,201-300,City University New York - Baruch College,,32.9,72.4,64.4,28.9,
2021,Social Sciences,Management,201-300,Colorado State University,,38,71.4,49.8,22.6,
2021,Social Sciences,Management,201-300,Complutense University of Madrid,,38,74.1,71.2,8,
2021,Social Sciences,Management,201-300,Curtin University,,45.2,67,82.7,8,
2021,Social Sciences,Management,201-300,Dalian University of Technology,,45,71.6,61,0,
2021,Social Sciences,Management,201-300,Deakin University,,40.5,67.2,75.1,16,
2021,Social Sciences,Management,201-300,Durham University,,38.2,73.5,80.7,16,
2021,Social Sciences,Management,201-300,Emory University,,24,66.3,56,36.7,
2021,Social Sciences,Management,201-300,Florida International University,,35.8,74.2,57.2,16,
2021,Social Sciences,Management,201-300,Fordham University,,29.1,66.5,78.1,30,
2021,Social Sciences,Management,201-300,Frankfurt School of Finance and Management,,24.4,73.7,81.6,34,
2021,Social Sciences,Management,201-300,Georgetown University,,31.2,62.3,57.3,36.7,
2021,Social Sciences,Management,201-300,Griffith University,,45.6,72.8,76.1,8,
2021,Social Sciences,Management,201-300,Hanken School of Economics,,34.5,86.9,82.8,17.9,
2021,Social Sciences,Management,201-300,Harbin Institute of Technology,,46.3,69.1,59.9,11.3,
2021,Social Sciences,Management,201-300,Hefei University of Technology,,44.2,76,77.9,8,
2021,Social Sciences,Management,201-300,Hong Kong Baptist University,,32.9,83.8,74.1,16,
2021,Social Sciences,Management,201-300,IE University,,30.9,66.3,87.6,31,
2021,Social Sciences,Management,201-300,IESEG School of Management,,39.4,72.6,91.7,16,
2021,Social Sciences,Management,201-300,Islamic Azad University,,50.8,71,63.5,0,
2021,Social Sciences,Management,201-300,Johns Hopkins University,,35.8,57.5,56.5,28.9,
2021,Social Sciences,Management,201-300,Kedge Business School,,35.3,67.6,89.3,13.9,
2021,Social Sciences,Management,201-300,King's College London,,35.5,72.8,77.1,21.2,
2021,Social Sciences,Management,201-300,Koc University,,31.2,66.3,73.4,22.6,
2021,Social Sciences,Management,201-300,KTH Royal Institute of Technology,,40.1,78.6,78.4,11.3,
2021,Social Sciences,Management,201-300,Kyung Hee University,,41,77.9,75.9,0,
2021,Social Sciences,Management,201-300,Lehigh University,,29.7,75.1,61.4,19.6,
2021,Social Sciences,Management,201-300,Linkoping University,,37.8,72.8,70.4,11.3,
2021,Social Sciences,Management,201-300,Luiss Guido Carli University,,27.5,72.2,81.9,25.3,
2021,Social Sciences,Management,201-300,McMaster University,,38,78.9,81.4,16,
2021,Social Sciences,Management,201-300,Miami University-Oxford,,33.7,69.5,51.8,21.2,
2021,Social Sciences,Management,201-300,Monterrey Institute of Technology and Higher Education,,36.8,74.1,88.9,8,
2021,Social Sciences,Management,201-300,National Taiwan University,,40.5,69.3,68.4,16,
2021,Social Sciences,Management,201-300,NOVA University Lisbon,,33.5,80.1,82.1,16,
2021,Social Sciences,Management,201-300,Old Dominion University,,34.5,77.5,63.9,16,
2021,Social Sciences,Management,201-300,Polytechnic University of Valencia,,41.8,66.5,73.4,8,
2021,Social Sciences,Management,201-300,Pontifical Catholic University of Chile,,36.8,64.3,83.5,22.6,
2021,Social Sciences,Management,201-300,Portland State University,,34.5,78,64.4,21.2,
2021,Social Sciences,Management,201-300,Queen Mary University of London,,35,69.2,77.1,17.9,
2021,Social Sciences,Management,201-300,Queen's University,,29.7,61.3,75.3,28.9,
2021,Social Sciences,Management,201-300,Radboud University Nijmegen,,32.6,71.3,77.7,21.2,
2021,Social Sciences,Management,201-300,Rutgers University-Newark,,34,72.2,62.5,19.6,
2021,Social Sciences,Management,201-300,RWTH Aachen University,,40.3,75.3,70.9,11.3,
2021,Social Sciences,Management,201-300,Ryerson University,,42.9,66.8,78.8,11.3,
2021,Social Sciences,Management,201-300,Sapienza University of Rome,,40.1,72.9,68,8,
2021,Social Sciences,Management,201-300,Sejong University,,38.9,100,77.8,0,
2021,Social Sciences,Management,201-300,Shanghai University,,38.7,75.2,63.7,8,
2021,Social Sciences,Management,201-300,Shenzhen University,,38.5,80.6,63,11.3,
2021,Social Sciences,Management,201-300,Southeast University,,45.6,74.7,65.5,0,
2021,Social Sciences,Management,201-300,Southwestern University of Finance and Economics,,41,80.4,77,11.3,
2021,Social Sciences,Management,201-300,Texas Tech University,,31.2,68.7,59,22.6,
2021,Social Sciences,Management,201-300,The Australian National University,,36.8,67.2,72.9,17.9,
2021,Social Sciences,Management,201-300,The Hebrew University of Jerusalem,,28.5,69.7,71.1,26.6,
2021,Social Sciences,Management,201-300,The University of Alabama - Tuscaloosa,,34.3,78.4,57.9,17.9,
2021,Social Sciences,Management,201-300,"The University of Newcastle, Australia",,37.3,75.5,83.5,17.9,
2021,Social Sciences,Management,201-300,The University of Reading,,36.8,77.2,80.2,17.9,
2021,Social Sciences,Management,201-300,The University of Sheffield,,41.6,78.8,68.6,0,
2021,Social Sciences,Management,201-300,The University of Texas at Arlington,,31.8,79.4,58.8,21.2,
2021,Social Sciences,Management,201-300,The University of Texas at San Antonio,,34.3,71.6,58,19.6,
2021,Social Sciences,Management,201-300,Università Della Svizzera Italiana,,26.9,68.2,91.3,28.9,
2021,Social Sciences,Management,201-300,Université Grenoble Alpes,,40.1,73.4,69.6,8,
2021,Social Sciences,Management,201-300,University Massachusetts Dartmouth,,32.6,85.4,94.6,8,
2021,Social Sciences,Management,201-300,University of Antwerp,,43.5,71,79.8,11.3,
2021,Social Sciences,Management,201-300,University of Bergamo,,31.2,90.8,79,11.3,
2021,Social Sciences,Management,201-300,"University of California, Davis",,31.8,70.7,71.4,25.3,
2021,Social Sciences,Management,201-300,"University of California, Riverside",,29.7,63.3,68.2,35.8,
2021,Social Sciences,Management,201-300,"University of California, San Diego",,24.8,66.2,72.3,33,
2021,Social Sciences,Management,201-300,"University of California, Santa Barbara",,26.9,80.5,66.1,25.3,
2021,Social Sciences,Management,201-300,University of Chile,,38,67.4,82,17.9,
2021,Social Sciences,Management,201-300,University of East Anglia,,33.7,80.3,79.3,22.6,
2021,Social Sciences,Management,201-300,University of International Business and Economics,,28.2,84.5,75.6,16,
2021,Social Sciences,Management,201-300,University of Kansas,,27.2,73.8,60.6,33,
2021,Social Sciences,Management,201-300,University of Kent,,47.7,84.7,78.6,0,
2021,Social Sciences,Management,201-300,University of Manitoba,,32.1,70.6,84.9,16,
2021,Social Sciences,Management,201-300,University of Mannheim,,33.7,76.2,66.6,22.6,
2021,Social Sciences,Management,201-300,University of Missouri - Columbia,,31.5,68.6,63.1,26.6,
2021,Social Sciences,Management,201-300,University of Montpellier,,32.1,82.9,81,13.9,
2021,Social Sciences,Management,201-300,University of Nevada-Las Vegas,,36.3,88.3,52.4,13.9,
2021,Social Sciences,Management,201-300,University of North Carolina at Charlotte,,35.8,83.7,63.9,11.3,
2021,Social Sciences,Management,201-300,University of Nottingham Ningbo China,,36.3,86.3,92.3,8,
2021,Social Sciences,Management,201-300,University of Oklahoma - Norman,,41.6,69.7,57.5,16,
2021,Social Sciences,Management,201-300,University of Oregon,,24.4,59.3,64.1,37.6,
2021,Social Sciences,Management,201-300,University of Padua,,42.1,67.7,67.5,11.3,
2021,Social Sciences,Management,201-300,University of Portsmouth,,39.4,80.8,84,0,
2021,Social Sciences,Management,201-300,University of Seville,,52.4,64.7,65.7,0,
2021,Social Sciences,Management,201-300,University of South Australia,,38.7,73.2,71.4,16,
2021,Social Sciences,Management,201-300,University of Tehran,,50.3,75.8,66,0,
2021,Social Sciences,Management,201-300,University of Twente,,44.2,69.9,71.8,0,
2021,Social Sciences,Management,201-300,University of Wisconsin-Milwaukee,,29.7,84.7,68.2,21.2,
2021,Social Sciences,Management,201-300,Utrecht University,,40.8,89.9,76.6,8,
2021,Social Sciences,Management,201-300,Virginia Commonwealth University,,31.2,79.1,56.1,16,
2021,Social Sciences,Management,201-300,Vlerick Business School,,34.8,75.6,88.8,21.2,
2021,Social Sciences,Management,201-300,Washington State University,,37.8,82.4,75.7,16,
2021,Social Sciences,Management,201-300,Wilfrid Laurier University,,36.1,68.4,84.8,25.3,
2021,Social Sciences,Management,201-300,Yonsei University,,39.2,63.7,59.9,21.2,
2021,Social Sciences,Management,301-400,Autonomous University of Barcelona,,29.4,69.9,74.3,13.9,
2021,Social Sciences,Management,301-400,Babson College,,25.1,78.7,66.5,22.6,
2021,Social Sciences,Management,301-400,Baylor University,,28.5,80.6,59.9,16,
2021,Social Sciences,Management,301-400,Beijing Institute of Technology,,39.9,71.4,61.8,0,
2021,Social Sciences,Management,301-400,Ben-Gurion University of the Negev,,32.9,56.3,64,16,
2021,Social Sciences,Management,301-400,Bilkent University,,32.9,59.9,71,11.3,
2021,Social Sciences,Management,301-400,Binghamton University,,30,77.3,66.2,8,
2021,Social Sciences,Management,301-400,Bournemouth University,,32.9,87.5,76.2,0,
2021,Social Sciences,Management,301-400,Brescia University,,36.8,73.1,74.3,0,
2021,Social Sciences,Management,301-400,Case Western Reserve University,,26.2,89,64.1,16,
2021,Social Sciences,Management,301-400,Catholic University of Louvain,,34,75.9,88.6,8,
2021,Social Sciences,Management,301-400,Chalmers University of Technology,,40.1,67.6,63.6,0,
2021,Social Sciences,Management,301-400,Coventry University,,34.3,67.3,73,8,
2021,Social Sciences,Management,301-400,Dalhousie University,,31.5,76.7,77.3,8,
2021,Social Sciences,Management,301-400,Edhec Business School,,24,79.3,87.1,13.9,
2021,Social Sciences,Management,301-400,Florida Atlantic University,,28.8,76.8,59,13.9,
2021,Social Sciences,Management,301-400,Free University Berlin,,24,69.5,76.4,19.6,
2021,Social Sciences,Management,301-400,Free University of Bozen-Bolzano,,25.5,85.2,92.2,11.3,
2021,Social Sciences,Management,301-400,Goethe University Frankfurt,,23.3,67.9,70.9,24,
2021,Social Sciences,Management,301-400,Grenoble Ecole Management,,30,64.8,86.5,21.2,
2021,Social Sciences,Management,301-400,Hanyang University,,36.1,72.5,71.9,8,
2021,Social Sciences,Management,301-400,Hunan University,,40.1,79.2,67,0,
2021,Social Sciences,Management,301-400,IMT Atlantique,,33.2,98.5,81.4,0,
