Year,Field,Subject,World Rank,Institution,Total Score,Q1,CNCI,IC,TOP,AWARD
2021,Social Sciences,Psychology,50,Ghent University,166.2,51.5,76.3,83.8,42.5,
2021,Social Sciences,Psychology,51-75,Carnegie Mellon University,,32.3,86.6,68.9,51.2,
2021,Social Sciences,Psychology,51-75,Emory University,,48.2,78.3,49,42.5,
2021,Social Sciences,Psychology,51-75,Erasmus University Rotterdam,,44.3,83.3,84.3,31.4,
2021,Social Sciences,Psychology,51-75,Indiana University Bloomington,,48.6,75.2,55,40.5,
2021,Social Sciences,Psychology,51-75,Johns Hopkins University,,56.2,72.4,56.1,28.6,
2021,Social Sciences,Psychology,51-75,Karolinska Institute,,52.3,80.7,87.7,36.2,
2021,Social Sciences,Psychology,51-75,Leiden University,,47.9,73.9,77,36.2,
2021,Social Sciences,Psychology,51-75,Massachusetts Institute of Technology (MIT),,31.6,94.1,67.4,49.6,
2021,Social Sciences,Psychology,51-75,McGill University,,51.3,70.2,80.6,28.6,
2021,Social Sciences,Psychology,51-75,Michigan State University,,53.4,82.2,56.2,33.9,
2021,Social Sciences,Psychology,51-75,Princeton University,,31.5,89.8,66.5,58.7,
2021,Social Sciences,Psychology,51-75,Purdue University - West Lafayette,,44.9,79.7,50.3,38.4,
2021,Social Sciences,Psychology,51-75,"Rutgers, The State University of New Jersey - New Brunswick",,45.6,72.3,53.1,40.5,
2021,Social Sciences,Psychology,51-75,Stony Brook University,,40.7,84.8,53.3,36.2,
2021,Social Sciences,Psychology,51-75,Tel Aviv University,,41.8,68.7,71.5,47.9,
2021,Social Sciences,Psychology,51-75,Temple University,,44.6,75.4,52.8,36.2,
2021,Social Sciences,Psychology,51-75,The University of Edinburgh,,44.2,81.8,80.1,40.5,
2021,Social Sciences,Psychology,51-75,The University of Western Australia,,44.1,76.1,82.2,40.5,
2021,Social Sciences,Psychology,51-75,Tilburg University,,43,86,82.3,40.5,
2021,Social Sciences,Psychology,51-75,"University of California, San Francisco",,51,79.9,60.7,36.2,
2021,Social Sciences,Psychology,51-75,University of Missouri - Columbia,,43.3,78,50.1,42.5,
2021,Social Sciences,Psychology,51-75,University of Rochester,,40.3,79.7,60,38.4,
2021,Social Sciences,Psychology,51-75,University of Tuebingen,,45.7,74.8,74.5,31.4,
2021,Social Sciences,Psychology,51-75,Washington University in St. Louis,,48.7,74.7,56.1,42.5,
2021,Social Sciences,Psychology,51-75,Western University,,40.8,75.2,78.6,40.5,
2021,Social Sciences,Psychology,76-100,Aarhus University,,39.4,75.5,86.5,33.9,
2021,Social Sciences,Psychology,76-100,Cardiff University,,36.2,81.4,73.3,40.5,
2021,Social Sciences,Psychology,76-100,Free University Berlin,,43.8,74.7,76.4,25.6,
2021,Social Sciences,Psychology,76-100,Humboldt University of Berlin,,47.5,72.8,77.5,25.6,
2021,Social Sciences,Psychology,76-100,Macquarie University,,38.8,73.1,77.4,33.9,
2021,Social Sciences,Psychology,76-100,Northeastern University (Boston),,32.6,86,64.8,36.2,
2021,Social Sciences,Psychology,76-100,The Hebrew University of Jerusalem,,35.9,69.8,76,44.4,
2021,Social Sciences,Psychology,76-100,The University of Georgia,,41.3,79.4,47.3,33.9,
2021,Social Sciences,Psychology,76-100,The University of Hong Kong,,36.5,77.8,77.9,31.4,
2021,Social Sciences,Psychology,76-100,University of Arizona,,38.8,76.9,53.6,31.4,
2021,Social Sciences,Psychology,76-100,University of Bristol,,36.6,82.8,77.9,33.9,
2021,Social Sciences,Psychology,76-100,"University of California, Santa Barbara",,33.4,78.9,60.4,46.2,
2021,Social Sciences,Psychology,76-100,University of Colorado at Boulder,,39.6,78.1,51.4,36.2,
2021,Social Sciences,Psychology,76-100,University of Connecticut,,44.9,77.7,51,25.6,
2021,Social Sciences,Psychology,76-100,University of Florida,,42.7,76,55,25.6,
2021,Social Sciences,Psychology,76-100,University of Geneva,,40.1,71.6,87.7,33.9,
2021,Social Sciences,Psychology,76-100,University of Hamburg,,39.5,69.2,72.1,38.4,
2021,Social Sciences,Psychology,76-100,University of Iowa,,40.7,76.5,50.9,31.4,
2021,Social Sciences,Psychology,76-100,University of Munich,,41.1,76.3,83.3,33.9,
2021,Social Sciences,Psychology,76-100,University of Oregon,,38.1,80.5,54.6,31.4,
2021,Social Sciences,Psychology,76-100,University of Utah,,42.5,74.4,49.6,31.4,
2021,Social Sciences,Psychology,76-100,University of Warwick,,32.1,70.8,80.4,52.8,
2021,Social Sciences,Psychology,76-100,University of Waterloo,,34.6,74.7,66.7,42.5,
2021,Social Sciences,Psychology,76-100,University of York,,34.8,73.4,73.9,46.2,
2021,Social Sciences,Psychology,76-100,Virginia Commonwealth University,,42.8,79.6,52.6,25.6,
2021,Social Sciences,Psychology,101-150,Aix Marseille University,,32,64.2,74.7,33.9,
2021,Social Sciences,Psychology,101-150,Australian Catholic University,,34,86.9,88.5,22.2,
2021,Social Sciences,Psychology,101-150,Bar-Ilan University,,33.1,68.6,68.2,31.4,
2021,Social Sciences,Psychology,101-150,"City, University of London",,27.1,71.4,75.8,42.5,
2021,Social Sciences,Psychology,101-150,Curtin University,,35.7,77.3,79.3,18.1,
2021,Social Sciences,Psychology,101-150,Georgia State University,,36.7,73.5,44.7,22.2,
2021,Social Sciences,Psychology,101-150,Heidelberg University,,38.7,70.7,72.3,22.2,
2021,Social Sciences,Psychology,101-150,Maastricht University,,45.3,74.8,87.4,12.8,
2021,Social Sciences,Psychology,101-150,Monash University,,40,68.7,75.5,22.2,
2021,Social Sciences,Psychology,101-150,Pompeu Fabra University,,25.4,84.7,85.4,33.9,
2021,Social Sciences,Psychology,101-150,PSL University,,27.7,68.8,83.9,38.4,
2021,Social Sciences,Psychology,101-150,Queen's University,,28.6,82.2,74.7,28.6,
2021,Social Sciences,Psychology,101-150,San Diego State University,,33,79.8,48.5,28.6,
2021,Social Sciences,Psychology,101-150,Sapienza University of Rome,,35.5,68.6,74.2,25.6,
2021,Social Sciences,Psychology,101-150,Simon Fraser University,,32.4,71,78.3,31.4,
2021,Social Sciences,Psychology,101-150,Stockholm University,,30.9,78.8,82.7,33.9,
2021,Social Sciences,Psychology,101-150,Texas A&M University,,38.3,80,54,18.1,
2021,Social Sciences,Psychology,101-150,The Chinese University of Hong Kong,,35.5,70.2,76.1,33.9,
2021,Social Sciences,Psychology,101-150,The University of Auckland,,32.2,75.2,80.8,28.6,
2021,Social Sciences,Psychology,101-150,The University of Manchester,,39.7,70.8,72.1,22.2,
2021,Social Sciences,Psychology,101-150,"The University of Newcastle, Australia",,26.5,74.7,75,33.9,
2021,Social Sciences,Psychology,101-150,"University at Buffalo, the State University of New York",,39,75.7,51.6,25.6,
2021,Social Sciences,Psychology,101-150,University of Barcelona,,36.5,72.8,80.9,28.6,
2021,Social Sciences,Psychology,101-150,University of Basel,,27.4,73.9,90.3,31.4,
2021,Social Sciences,Psychology,101-150,University of Bath,,28.4,80.2,75.3,33.9,
2021,Social Sciences,Psychology,101-150,University of Birmingham,,35.5,80.3,75.9,22.2,
2021,Social Sciences,Psychology,101-150,University of Cologne,,36.1,77.4,74.4,25.6,
2021,Social Sciences,Psychology,101-150,University of Copenhagen,,35,75.2,82.9,22.2,
2021,Social Sciences,Psychology,101-150,University of Exeter,,32.7,76.9,80.3,28.6,
2021,Social Sciences,Psychology,101-150,University of Freiburg,,32.6,67.5,71.6,36.2,
2021,Social Sciences,Psychology,101-150,University of Haifa,,37.3,65.3,65.4,25.6,
2021,Social Sciences,Psychology,101-150,University of Helsinki,,36.5,71.3,78,22.2,
2021,Social Sciences,Psychology,101-150,University of Houston,,42.6,67.2,53.4,18.1,
2021,Social Sciences,Psychology,101-150,University of Illinois at Chicago,,40.2,80.4,45.9,25.6,
2021,Social Sciences,Psychology,101-150,University of Kansas,,34.5,70.5,45.9,28.6,
2021,Social Sciences,Psychology,101-150,University of Kent,,29.2,91.3,73.6,31.4,
2021,Social Sciences,Psychology,101-150,University of Kentucky,,38.3,73.4,46.1,25.6,
2021,Social Sciences,Psychology,101-150,University of Leeds,,27.8,72,75.8,33.9,
2021,Social Sciences,Psychology,101-150,University of Leipzig,,34.9,72.8,74.4,28.6,
2021,Social Sciences,Psychology,101-150,University of Liverpool,,32,70.9,71.1,33.9,
2021,Social Sciences,Psychology,101-150,University of Massachusetts Amherst,,35.6,71.7,61.3,28.6,
2021,Social Sciences,Psychology,101-150,University of Montreal,,44.7,66.7,73.5,18.1,
2021,Social Sciences,Psychology,101-150,University of Notre Dame,,33.1,80.8,55.9,28.6,
2021,Social Sciences,Psychology,101-150,University of Oslo,,41.3,73.1,81.3,22.2,
2021,Social Sciences,Psychology,101-150,University of Otago,,28.9,82.2,82.6,25.6,
2021,Social Sciences,Psychology,101-150,University of Padua,,37.8,77.1,75.3,22.2,
2021,Social Sciences,Psychology,101-150,University of Sussex,,33.2,75.8,77.6,33.9,
2021,Social Sciences,Psychology,101-150,University of Sydney,,44.9,75,74.7,18.1,
2021,Social Sciences,Psychology,101-150,University of Vienna,,30.4,84.9,85.8,22.2,
2021,Social Sciences,Psychology,101-150,University of Wuerzburg,,30.4,82.2,63.5,28.6,
2021,Social Sciences,Psychology,151-200,Baylor College of Medicine,,32.8,66.5,50.4,25.6,
2021,Social Sciences,Psychology,151-200,Beijing Normal University,,33.7,66.3,78.4,25.6,
2021,Social Sciences,Psychology,151-200,Ben-Gurion University of the Negev,,32,63,69.7,22.2,
2021,Social Sciences,Psychology,151-200,"Birkbeck, University of London",,31.5,71.2,71,25.6,
2021,Social Sciences,Psychology,151-200,Boston College,,31.1,73.8,52.8,25.6,
2021,Social Sciences,Psychology,151-200,Case Western Reserve University,,26.7,77,51.3,22.2,
2021,Social Sciences,Psychology,151-200,Colorado State University,,27.4,81,49.2,28.6,
2021,Social Sciences,Psychology,151-200,Dalhousie University,,27.8,78.2,70.4,18.1,
2021,Social Sciences,Psychology,151-200,Dartmouth College,,28.1,78,54.2,31.4,
2021,Social Sciences,Psychology,151-200,Deakin University,,35.5,69.6,68.4,12.8,
2021,Social Sciences,Psychology,151-200,Durham University,,28.7,69.2,78.9,22.2,
2021,Social Sciences,Psychology,151-200,Florida International University,,34.6,74.3,49.3,12.8,
2021,Social Sciences,Psychology,151-200,Griffith University,,33.1,69.7,65.9,18.1,
2021,Social Sciences,Psychology,151-200,Icahn School of Medicine at Mount Sinai,,32,75.3,68.2,18.1,
2021,Social Sciences,Psychology,151-200,Laval University,,31.9,66.8,75.6,18.1,
2021,Social Sciences,Psychology,151-200,National University of Singapore,,35.2,72.9,91.3,18.1,
2021,Social Sciences,Psychology,151-200,"Royal Holloway, University of London",,25.3,75.4,68.5,25.6,
2021,Social Sciences,Psychology,151-200,Syracuse University,,26.9,66.9,50.2,31.4,
2021,Social Sciences,Psychology,151-200,The University of Calgary,,36.2,69.1,71.5,18.1,
2021,Social Sciences,Psychology,151-200,The University of Glasgow,,27.3,73.5,77.9,25.6,
2021,Social Sciences,Psychology,151-200,The University of Sheffield,,33.7,74.2,77.4,22.2,
2021,Social Sciences,Psychology,151-200,The University of Texas at Dallas,,24.7,71.4,49.8,28.6,
2021,Social Sciences,Psychology,151-200,Université libre de Bruxelles (ULB),,22.4,71.6,83.3,28.6,
2021,Social Sciences,Psychology,151-200,University College Dublin,,23.1,65.9,85.7,31.4,
2021,Social Sciences,Psychology,151-200,University of Alberta,,33.6,70.8,76.1,12.8,
2021,Social Sciences,Psychology,151-200,University of Bern,,33.5,71.6,88.2,22.2,
2021,Social Sciences,Psychology,151-200,University of Bochum,,30.9,70.7,70,22.2,
2021,Social Sciences,Psychology,151-200,"University of California, Riverside",,30.9,80.7,52.3,25.6,
2021,Social Sciences,Psychology,151-200,University of Cincinnati,,33.8,68.4,46.8,18.1,
2021,Social Sciences,Psychology,151-200,University of Delaware,,32.7,75.2,55.6,22.2,
2021,Social Sciences,Psychology,151-200,University of Denver,,27.4,73.2,36.6,25.6,
2021,Social Sciences,Psychology,151-200,University of Essex,,25.4,64.5,75.1,28.6,
2021,Social Sciences,Psychology,151-200,University of Goettingen,,27.1,83.5,75.4,22.2,
2021,Social Sciences,Psychology,151-200,University of Konstanz,,27,81.5,89.9,18.1,
2021,Social Sciences,Psychology,151-200,University of Lausanne,,31.3,69.6,84.1,25.6,
2021,Social Sciences,Psychology,151-200,University of Mannheim,,25.8,79.5,64.5,25.6,
2021,Social Sciences,Psychology,151-200,University of Miami,,41,73.8,54.9,12.8,
2021,Social Sciences,Psychology,151-200,University of Milano-Bicocca,,30.1,82.6,74.9,12.8,
2021,Social Sciences,Psychology,151-200,University of Muenster,,33.5,72.8,67.8,22.2,
2021,Social Sciences,Psychology,151-200,University of Nebraska - Lincoln,,30.6,69.7,46.9,28.6,
2021,Social Sciences,Psychology,151-200,University of North Carolina at Greensboro,,27.7,78.6,48.5,22.2,
2021,Social Sciences,Psychology,151-200,University of Paris,,35.3,65.9,75,22.2,
2021,Social Sciences,Psychology,151-200,University of Quebec Montreal,,31.3,66.9,70.2,22.2,
2021,Social Sciences,Psychology,151-200,University of South Carolina - Columbia,,34.5,73.1,60.3,18.1,
2021,Social Sciences,Psychology,151-200,University of South Florida,,38.4,70.9,49.4,12.8,
2021,Social Sciences,Psychology,151-200,University of Southampton,,32.9,72.3,84,18.1,
2021,Social Sciences,Psychology,151-200,University of Trento,,27.6,68.7,87.7,22.2,
2021,Social Sciences,Psychology,151-200,Uppsala University,,29.7,67.6,77,25.6,
2021,Social Sciences,Psychology,151-200,Virginia Polytechnic Institute and State University,,32.3,71.6,55.2,18.1,
2021,Social Sciences,Psychology,151-200,Wayne State University,,30.7,66.5,58.5,28.6,
2021,Social Sciences,Psychology,201-300,Auburn University,,27.9,74.1,49.9,18.1,
2021,Social Sciences,Psychology,201-300,Autonomous University of Barcelona,,26.1,69,74.1,12.8,
2021,Social Sciences,Psychology,201-300,Autonomous University of Madrid,,26.2,71.9,75.5,18.1,
2021,Social Sciences,Psychology,201-300,Bangor University,,23.9,65,79.8,22.2,
2021,Social Sciences,Psychology,201-300,Brock University,,24.4,78.2,66,12.8,
2021,Social Sciences,Psychology,201-300,Carleton University,,25.7,75.4,71,22.2,
2021,Social Sciences,Psychology,201-300,Catholic University of Louvain,,27.4,77.3,83.8,12.8,
2021,Social Sciences,Psychology,201-300,Central European University,,16.4,65.3,88.6,33.9,
2021,Social Sciences,Psychology,201-300,Charite - Universitats Medizin Berlin,,32.2,75.3,74.2,0,
2021,Social Sciences,Psychology,201-300,Claude Bernard University Lyon 1,,21.8,61.4,78.5,22.2,
2021,Social Sciences,Psychology,201-300,Columbia University Teachers College,,23.8,73.3,48.3,18.1,
2021,Social Sciences,Psychology,201-300,Concordia University,,29.6,70.7,75.8,12.8,
2021,Social Sciences,Psychology,201-300,Drexel University,,30.4,75.7,49.9,12.8,
2021,Social Sciences,Psychology,201-300,Eotvos Lorand University,,21.1,80.5,82.9,22.2,
2021,Social Sciences,Psychology,201-300,ETH Zurich,,26.4,76.4,89.7,12.8,
2021,Social Sciences,Psychology,201-300,Flinders University,,30.4,69.7,67,12.8,
2021,Social Sciences,Psychology,201-300,Florida Atlantic University,,19.4,72.6,58,22.2,
2021,Social Sciences,Psychology,201-300,George Mason University,,30,71.7,52.2,12.8,
2021,Social Sciences,Psychology,201-300,Georgetown University,,27.8,68.9,52.5,12.8,
2021,Social Sciences,Psychology,201-300,Georgia Institute of Technology,,22.3,74.8,50,22.2,
2021,Social Sciences,Psychology,201-300,Goldsmiths University London,,24.8,71.6,77,22.2,
2021,Social Sciences,Psychology,201-300,Imperial College London,,23.8,71.5,83,12.8,
2021,Social Sciences,Psychology,201-300,Interdisciplinary Center (IDC) Herzliya,,25,74.8,82.5,12.8,
2021,Social Sciences,Psychology,201-300,Korea University,,20.1,72,73.5,22.2,
2021,Social Sciences,Psychology,201-300,La Trobe University,,30.4,70.5,68.2,12.8,
2021,Social Sciences,Psychology,201-300,Lancaster University,,27,74.5,77.6,12.8,
2021,Social Sciences,Psychology,201-300,Linkoping University,,28.5,78.6,78.3,12.8,
2021,Social Sciences,Psychology,201-300,Louisiana State University - Baton Rouge,,25.8,72.4,48.1,12.8,
2021,Social Sciences,Psychology,201-300,Lund University,,28.6,70,78.6,12.8,
2021,Social Sciences,Psychology,201-300,McMaster University,,34.9,66.7,70.8,12.8,
2021,Social Sciences,Psychology,201-300,Mississippi State University,,12.2,96.2,52.6,22.2,
2021,Social Sciences,Psychology,201-300,Nanyang Technological University,,28.8,70.6,91.4,18.1,
2021,Social Sciences,Psychology,201-300,National Taiwan University,,27.1,64.3,69.9,12.8,
2021,Social Sciences,Psychology,201-300,Newcastle University,,27.1,74.4,78,12.8,
2021,Social Sciences,Psychology,201-300,Nottingham Trent University,,23,84.4,79.7,12.8,
2021,Social Sciences,Psychology,201-300,Oregon Health and Science University,,27.2,73.6,46.7,22.2,
2021,Social Sciences,Psychology,201-300,Peking University,,30,66.5,81.1,18.1,
2021,Social Sciences,Psychology,201-300,Pontifical Catholic University of Chile,,19.6,62.3,85.3,25.6,
2021,Social Sciences,Psychology,201-300,Queen Mary University of London,,21,73.6,80.1,22.2,
2021,Social Sciences,Psychology,201-300,Queensland University of Technology,,26.8,69.7,72.9,18.1,
2021,Social Sciences,Psychology,201-300,RWTH Aachen University,,24.4,69.7,71.1,22.2,
2021,Social Sciences,Psychology,201-300,Ryerson University,,23.3,70.6,70.6,18.1,
2021,Social Sciences,Psychology,201-300,Saint Louis University,,20.8,70.4,45.9,22.2,
2021,Social Sciences,Psychology,201-300,School for Advanced Studies in the Social Sciences,,16.5,68.6,82.6,28.6,
2021,Social Sciences,Psychology,201-300,Singapore Management University,,18.5,76.9,96.9,22.2,
2021,Social Sciences,Psychology,201-300,Sorbonne University,,27.3,63.5,79,12.8,
2021,Social Sciences,Psychology,201-300,SWPS University of Social Sciences and Humanities,,21.5,66.3,85.2,22.2,
2021,Social Sciences,Psychology,201-300,Technion-Israel Institute of Technology,,15.4,73,75.6,25.6,
2021,Social Sciences,Psychology,201-300,Texas Tech University,,27.5,64.9,48.1,18.1,
2021,Social Sciences,Psychology,201-300,The Australian National University,,29.2,81.1,77.1,12.8,
2021,Social Sciences,Psychology,201-300,The George Washington University,,30.4,72.8,49.1,18.1,
2021,Social Sciences,Psychology,201-300,The Hong Kong Polytechnic University,,21.3,72.9,78.5,18.1,
2021,Social Sciences,Psychology,201-300,The University of Alabama - Tuscaloosa,,29.3,81.7,48.2,12.8,
2021,Social Sciences,Psychology,201-300,The University of Koblenz-Landau,,20.3,94.6,70.4,18.1,
2021,Social Sciences,Psychology,201-300,The University of Texas Health Science Center at Houston,,27.2,71.1,61.2,12.8,
2021,Social Sciences,Psychology,201-300,The University of Texas M. D. Anderson Cancer Center,,28.1,69.1,49.4,12.8,
2021,Social Sciences,Psychology,201-300,The University of Tokyo,,24.2,62.2,60.4,25.6,
2021,Social Sciences,Psychology,201-300,Trinity College Dublin,,23.9,68.5,83,22.2,
2021,Social Sciences,Psychology,201-300,TU Dresden,,34.8,81.1,78.9,0,
2021,Social Sciences,Psychology,201-300,Tufts University,,26.6,65.4,49.5,18.1,
2021,Social Sciences,Psychology,201-300,Tulane University,,23.9,69.9,44.7,22.2,
2021,Social Sciences,Psychology,201-300,University at Albany (State University of New York),,25.7,76.2,49.9,12.8,
2021,Social Sciences,Psychology,201-300,University of Aberdeen,,22.2,69.8,81,28.6,
2021,Social Sciences,Psychology,201-300,University of Alabama at Birmingham,,28.3,68.4,42.4,12.8,
2021,Social Sciences,Psychology,201-300,University of Antwerp,,24.3,72,81.9,12.8,
2021,Social Sciences,Psychology,201-300,University of Bergen,,27.1,74.2,84,12.8,
2021,Social Sciences,Psychology,201-300,University of Bologna,,27.4,73.8,79.4,18.1,
2021,Social Sciences,Psychology,201-300,University of Bonn,,22.8,81.1,73.8,12.8,
2021,Social Sciences,Psychology,201-300,University of East Anglia,,25.9,70.3,82.1,22.2,
2021,Social Sciences,Psychology,201-300,University of Gothenburg,,29.6,70,78,18.1,
2021,Social Sciences,Psychology,201-300,University of Jena,,26.4,68.4,72.6,22.2,
2021,Social Sciences,Psychology,201-300,University of Jyvaskyla,,26,74.1,82.9,12.8,
2021,Social Sciences,Psychology,201-300,University of Macau,,21.9,73.9,81.9,18.1,
2021,Social Sciences,Psychology,201-300,University of Mainz,,32,75,65.7,12.8,
2021,Social Sciences,Psychology,201-300,University of Massachusetts Boston,,22.5,73.4,47.9,22.2,
2021,Social Sciences,Psychology,201-300,University of North Dakota,,25.1,73.3,59.7,18.1,
2021,Social Sciences,Psychology,201-300,University of North Texas,,26.5,73.1,44,12.8,
2021,Social Sciences,Psychology,201-300,University of Osnabrueck,,19.5,91.5,74.5,12.8,
2021,Social Sciences,Psychology,201-300,University of Ottawa,,36.1,71.1,63.8,0,
2021,Social Sciences,Psychology,201-300,University of Plymouth,,20,66,74.9,22.2,
2021,Social Sciences,Psychology,201-300,University of Potsdam,,28.2,84.3,74.7,12.8,
2021,Social Sciences,Psychology,201-300,University of Southern Denmark,,26,72.2,87.9,12.8,
2021,Social Sciences,Psychology,201-300,University of St Andrews,,23.8,73.1,90.9,12.8,
2021,Social Sciences,Psychology,201-300,University of Stirling,,23.9,68.2,76.1,25.6,
2021,Social Sciences,Psychology,201-300,University of Surrey,,24.3,75,70.9,12.8,
2021,Social Sciences,Psychology,201-300,University of Tasmania,,22.8,70.4,75.5,25.6,
2021,Social Sciences,Psychology,201-300,University of Tennessee - Knoxville,,25.7,65.2,37.6,25.6,
2021,Social Sciences,Psychology,201-300,University of Turin,,22.7,72.7,72.4,18.1,
2021,Social Sciences,Psychology,201-300,University of Turku,,28.6,74.1,81.6,12.8,
2021,Social Sciences,Psychology,201-300,University of Ulm,,28.9,73.8,72.7,12.8,
2021,Social Sciences,Psychology,201-300,University of Vermont,,27.7,78.1,54.6,12.8,
2021,Social Sciences,Psychology,201-300,University of Victoria,,25.7,73.3,76.3,12.8,
2021,Social Sciences,Psychology,201-300,Victoria University of Wellington,,22.9,79.6,82.4,18.1,
2021,Social Sciences,Psychology,201-300,Vrije Universiteit Brussel (VUB),,24.6,69.3,84.2,12.8,
2021,Social Sciences,Psychology,201-300,Wake Forest University,,26.8,90.6,54.5,12.8,
2021,Social Sciences,Psychology,201-300,Washington State University,,28.1,69.3,54.3,12.8,
2021,Social Sciences,Psychology,201-300,Western Sydney University,,26.7,69.2,78.3,22.2,
2021,Social Sciences,Psychology,201-300,Yeshiva University,,25.2,74.8,58.4,18.1,
2021,Social Sciences,Psychology,201-300,York University,,31.6,66.1,68.3,18.1,
2021,Social Sciences,Psychology,201-300,Zhejiang University,,20.4,59.7,71.6,33.9,
2021,Social Sciences,Psychology,301-400,Aalto University,,19.4,77.7,81.2,12.8,
2021,Social Sciences,Psychology,301-400,Adelphi University,,18.9,72.4,54.3,12.8,
2021,Social Sciences,Psychology,301-400,Albert Einstein College of Medicine,,19.3,76.7,57.4,12.8,
2021,Social Sciences,Psychology,301-400,Ariel University,,16.8,85.3,55.8,18.1,
2021,Social Sciences,Psychology,301-400,Aston University,,18.1,72.9,72.8,12.8,
2021,Social Sciences,Psychology,301-400,Baylor University,,23.7,71.8,41.5,12.8,
